1723253232106	TYPE_WAYPOINT	1746.2079	392.81616
1723253241293	TYPE_WAYPOINT	1334.351	400.5453
1723253250726	TYPE_WAYPOINT	920.08905	406.28625
1723253264609	TYPE_WAYPOINT	908.62317	925.26483
1723253273643	TYPE_WAYPOINT	906.3688	1335.2848
1723253283011	TYPE_WAYPOINT	442.2798	1327.8024
1723253290372	TYPE_WAYPOINT	112.3015	1339.8619
1723253296916	TYPE_WAYPOINT	114.33282	1569.4867
