1723023317116	TYPE_WAYPOINT	1910.2767	2030.2457
1723023324625	TYPE_WAYPOINT	1911.2548	1714.4534
1723023331278	TYPE_WAYPOINT	1906.8662	1347.481
1723023337868	TYPE_WAYPOINT	1630.2885	1335.9197
1723023346578	TYPE_WAYPOINT	1166.1053	1335.9197
1723023353105	TYPE_WAYPOINT	831.0956	1348.161
1723023358959	TYPE_WAYPOINT	435.78412	1345.1007
1723023364510	TYPE_WAYPOINT	69.143295	1358.022
